Fecha,Hidraulica,Turbina_bombeo,Nuclear,Carbon,Motores_diesel,Turbina_de_gas,Turbina_de_vapor,Ciclo_combinado,Hidroeolica,Eolica,Solar_fotovoltaica,Solar_termica,Otras_renovables,Cogeneracion,Residuos_no_renovables,Residuos_renovables,Generacion_total
2015-05-28,95324.527,9860.961,119255.021,142381.587,8903.456,3802.159,5395.662,64654.281,9.406,127997.792,32795.034,29297.131,10395.434,72893.298,7470.134,2455.766,732891.649
2015-05-29,95171.669,10682.941,119143.316,149897.981,8791.359,3005.234,5077.612,66198.38,9.228,120087.774,26973.82,18334.046,10652.499,73127.62,7694.022,2568.12,717415.6209999999
2015-05-30,73224.486,2493.951,119627.667,148075.655,8704.426,2492.25,4524.082,59087.613,9.11,69932.806,31146.681,22565.726,10384.765,66559.761,7880.065,2593.636,629302.6799999998
2015-05-31,59549.006,2270.627,129458.125,139278.777,8289.823,1965.097,4136.949,55039.996,9.11,63815.618,30937.074,28825.841,9787.642,63137.9,7871.888,2602.999,606976.4720000001
2015-06-01,96445.125,6353.132,115180.907,183099.724,8596.742,3462.004,4855.248,65355.366,7.305,62167.248,30368.323,27152.62,9807.599,69179.483,7364.9225,2589.5065,691985.255
2015-06-02,107154.496,4468.753,118233.862,199608.626,8725.959,3637.256,5312.533,63775.041,5.238,57780.768,31730.605,28799.291,9898.632,71266.147,7042.5685,2599.8835,720039.659
2015-06-03,97720.57,7115.212,118657.52,198038.258,8635.603,4140.481,5759.691,70642.856,5.845,91634.377,30984.35,29249.221,10022.184,71227.257,7036.123,2470.492,753340.04
2015-06-04,89556.513,2698.346,119194.336,188029.049,8726.138,3346.418,6119.906,71874.084,6.962,101077.469,32683.573,31386.997,9743.313,70469.995,7003.5825,2376.2685,744292.95
2015-06-05,89795.226,4372.384,119386.194,183116.356,9039.742,3229.564,6194.986,74794.431,7.252,104074.32,32171.329,30728.446,10124.315,70550.938,7545.2535,2481.3965,747612.133
2015-06-06,76117.554,2166.741,110586.896,155753.734,8977.69,2939.295,5968.987,59837.8,6.313,137661.062,30941.887,25123.295,9934.929,63453.087,7550.717,2475.408,699495.395
2015-06-07,67428.63,2271.866,113634.102,131124.65,8659.827,2403.543,5137.287,59606.069,2.924,123000.328,31107.136,20376.332,9472.596,61499.0,7082.3475,2264.6995,645071.337
2015-06-08,86496.386,1743.449,119279.303,178313.574,8930.428,3484.957,5825.588,78264.67,3.121,111311.487,29462.596,17599.25,9518.49,67505.853,7373.0495,2226.3545,727338.5559999999
2015-06-09,86750.294,5371.594,119070.824,194546.069,9070.223,3723.417,5845.611,75553.537,5.528,115264.507,26201.76,16399.201,9384.512,69480.403,7150.5995,2246.9125,746064.992
2015-06-10,94173.632,2559.653,119186.585,185856.509,8864.256,3951.178,6363.088,78386.538,2.877,110483.445,22097.174,9876.062,9834.09,70557.92,6528.438,2312.895,731034.34
2015-06-11,101712.212,2286.798,118984.994,186887.359,9031.673,3827.923,6323.921,90691.601,-1.086,83650.07,16561.988,5111.061,9183.807,70399.449,6784.611,2429.463,713865.8440000002
2015-06-12,94523.611,2881.192,119421.212,195988.652,8875.642,3848.076,6404.875,74792.691,-1.249,65152.863,25285.217,9390.748,9105.391,72483.952,6987.369,2535.181,697675.4229999998
2015-06-13,74559.796,3068.708,119374.473,173736.474,8649.263,3038.509,6582.812,58202.111,-0.552,80433.657,23630.738,13149.216,9522.003,67903.897,6884.1795,2562.6745,651297.9589999999
2015-06-14,69589.379,3997.89,119660.786,166884.786,8073.522,2370.086,5678.927,57494.096,1.175,66745.132,23066.77,6305.311,9588.092,63316.311,6896.3265,2558.3465,612226.936
2015-06-15,87461.776,5007.276,119902.572,192773.813,8601.564,2748.191,6880.414,67382.034,0.362,85903.091,21939.051,7005.381,9331.273,71504.155,6817.6715,2382.2105,695640.8350000002
2015-06-16,67599.457,2537.314,119706.627,181249.233,8168.083,3369.013,5963.733,52673.667,-0.157,133596.551,29719.373,24666.055,9508.184,72843.342,6858.0425,2465.9905,720924.508
2015-06-17,63631.035,4077.935,119466.669,145323.18,8120.64,2987.598,6119.105,52977.421,-0.727,193953.353,33326.66,31111.319,9581.765,72760.136,6974.8875,2554.1255,752965.1020000001
2015-06-18,67686.717,5866.224,119472.309,152003.295,8664.786,2661.602,7213.193,57572.363,7.028,172900.598,33943.451,32257.602,9376.825,71096.93,6855.919,2540.81,750119.652
2015-06-19,64891.141,5072.711,119334.674,157519.748,8493.281,3335.999,6130.412,60086.917,13.299,172931.328,33688.488,32737.135,9602.606,71328.288,6795.8565,2458.3005,754420.184
2015-06-20,65899.998,7952.22,119265.85,144625.795,8374.586,2382.172,6066.431,57131.258,2.164,140469.224,33900.801,32525.481,9287.357,65284.337,6933.547,2538.155,702639.3760000002
2015-06-21,67652.791,4976.861,122349.318,162206.496,8130.643,2067.874,5626.126,61892.84,0.052,83819.067,31938.72,27448.818,9100.286,63921.695,7020.507,2514.822,660666.916
2015-06-22,105327.878,5968.523,125467.47,201784.602,8301.435,3254.491,7649.934,77231.79,2.424,58443.114,28887.169,25707.532,9072.833,69770.493,6892.545,2391.994,736154.2270000001
2015-06-23,80536.126,846.716,135227.206,208727.41,7998.826,3633.87,7102.41,78835.492,17.033,82581.4,29467.831,29260.98,8915.249,70599.569,6990.4045,2443.7105,753184.2329999999
2015-06-24,82032.78,1822.474,142364.439,204724.781,8485.25,2522.716,6827.373,78673.478,20.342,45229.72,32156.986,30734.286,9292.347,71442.989,6931.958,2501.958,725763.8769999999
2015-06-25,94450.148,1255.663,143674.299,208812.866,8507.522,2730.027,7421.501,100823.715,20.75,41405.804,32648.67,31052.588,9792.35,70981.144,7267.801,2512.387,763357.235
2015-06-26,93029.037,4151.689,143481.274,206836.115,8770.254,2726.384,7047.923,99046.008,31.578,58469.893,32699.734,32398.578,9957.132,70586.246,7228.3105,2528.9195,778989.0750000001
2015-06-27,86967.368,7331.477,140030.758,196117.812,8975.154,2888.758,5650.72,73184.377,32.932,65596.314,32590.928,32586.199,9831.455,64365.59,7042.9035,2460.8205,735653.5659999999
2015-06-28,62286.766,2122.224,143371.487,199282.376,8453.866,2599.944,4953.665,66163.443,31.927,57268.465,32313.174,32249.21,10087.5,62144.16,7144.9685,2332.6585,692805.8339999999
2015-06-29,91929.682,9607.646,143462.49,209010.675,9641.534,3354.252,6141.603,99438.217,35.549,78732.805,31716.614,31423.756,10045.005,67739.275,7181.4895,2322.3785,801782.9710000001
2015-06-30,84182.888,5414.16,143672.113,217583.883,9979.475,3601.606,5965.952,89386.241,59.997,122191.883,31975.126,30241.966,10218.529,68012.698,6201.4875,1958.7385,830646.743
2015-07-01,72884.067,1053.386,143523.865,217363.241,9575.683,3851.529,5853.586,90344.298,49.603,142468.496,30427.036,24379.087,10136.14,68650.0,6511.581,2029.473,829101.0710000001
2015-07-02,84514.021,1534.136,143922.203,211854.365,9499.502,4096.264,6452.638,127091.019,49.163,93307.542,28301.575,26126.596,10279.948,68995.821,6326.7415,2079.7805,824431.3149999998
2015-07-03,68070.201,966.484,143619.072,199109.226,9626.734,3387.885,6603.48,85927.276,49.879,174829.317,31291.309,29044.297,10043.528,69404.889,6016.206,2022.359,840012.1420000001
2015-07-04,64289.85,1782.457,143214.09,193665.833,9194.86,3012.021,5450.51,83181.441,52.632,109183.064,30697.284,27145.689,10003.259,64648.973,6766.2885,2340.1125,754628.364
2015-07-05,56541.98,3424.182,142678.721,187752.814,8477.156,2667.265,4882.241,66724.359,63.035,101692.653,30311.339,26599.107,9889.501,61493.292,6813.636,2508.747,712520.0280000002
2015-07-06,87431.06,7117.293,142045.334,210609.713,9237.896,4654.963,5984.519,128905.606,62.066,102484.935,30890.865,26986.558,9683.333,66706.829,6817.8815,2374.3695,841993.221
2015-07-07,95299.597,5034.655,141641.781,210250.936,9931.215,4035.45,7299.649,159063.617,48.749,83348.11,30723.919,27754.751,9984.361,67490.917,6769.403,2375.787,861052.8970000001
2015-07-08,68052.425,1855.287,141228.909,204782.895,9893.441,4186.092,7776.471,130315.062,27.651,149850.878,31334.014,27618.6,9405.831,69508.668,6993.335,2442.061,865271.6199999999
2015-07-09,73168.216,1340.294,141031.492,201507.087,10341.761,3285.348,7587.062,138780.861,60.507,131960.638,32183.347,29384.719,9560.091,71619.999,6762.776,2373.363,860947.5609999999
2015-07-10,72001.523,1466.631,141312.416,210408.747,10143.523,3193.976,7378.843,138034.58,77.713,92682.307,32423.866,30836.284,9407.342,72853.094,7615.281,2568.727,832404.853
2015-07-11,58072.239,2079.141,143413.278,195545.708,10104.829,2459.938,6307.993,80461.954,75.064,99931.705,32143.934,32217.237,9520.929,67428.436,7577.5575,2558.9375,749898.88
2015-07-12,53068.125,1267.684,149464.297,187782.37,9599.343,2397.89,5334.759,73486.885,59.857,72866.921,32421.687,32658.251,10195.185,64797.139,7685.88,2556.803,705643.0760000001
2015-07-13,75261.731,1363.025,152692.421,196110.001,10676.32,3102.003,6904.807,157699.077,63.483,84426.472,32315.839,32461.848,10130.345,71492.955,7639.3485,2528.4815,844868.1569999999
2015-07-14,74420.087,5762.747,162316.818,202207.16,10814.112,3221.085,6916.909,153025.579,73.067,97974.881,31844.675,32140.573,9813.533,72156.104,7405.503,2511.251,872604.0840000003
2015-07-15,75094.267,6888.397,163681.728,205559.171,10552.382,3963.232,6607.49,160592.099,92.908,84320.15,30570.614,29695.699,9993.603,72204.802,7391.5055,2470.8275,869678.8750000001
2015-07-16,69023.24,612.117,163970.128,205236.576,11030.598,3667.794,6370.513,165502.453,69.777,91526.101,28198.925,24625.812,10230.128,73244.22,7343.339,2384.343,863036.0640000001
2015-07-17,74558.455,6057.279,163771.984,209642.052,10941.522,4020.901,6703.065,171622.931,43.755,76598.273,23482.341,10433.04,10162.492,73414.837,7505.917,2451.159,851410.0030000001
2015-07-18,55295.454,1038.209,154880.048,195462.626,10553.375,2866.792,5748.988,98523.016,29.731,99700.12,28199.487,23724.529,10288.841,67067.253,7318.808,2441.181,763138.458
2015-07-19,49637.327,3270.534,160991.96,191565.042,9520.303,2548.964,5380.35,74537.679,75.043,61064.267,29424.759,27763.189,10342.654,64844.997,7552.248,2430.193,700949.509
2015-07-20,79668.155,8263.245,164121.563,213556.899,10721.172,3392.035,7213.54,169922.114,86.333,41713.782,30473.804,30759.29,10141.932,70351.434,7599.245,2419.232,850403.775
2015-07-21,71980.856,3809.156,161849.524,209575.383,11003.472,3642.271,7245.039,186309.365,90.148,64216.352,29458.131,30975.452,9959.618,71997.456,7228.436,2422.041,871762.7000000001
2015-07-22,65339.973,3042.526,163605.472,194643.583,10846.812,3889.443,7366.653,176858.385,78.763,87459.135,30035.879,31193.43,10242.597,72880.0,7460.599,2409.964,867353.2140000002
2015-07-23,76572.712,3882.665,160728.384,203341.427,11028.141,3991.864,7013.104,166777.262,97.607,64893.994,30722.631,31618.109,10352.518,72315.559,7375.91,2351.104,853062.991
2015-07-24,54582.797,1043.314,163624.65,210089.838,10977.726,3760.904,7121.185,100187.401,92.72,129809.921,30956.443,30858.179,10336.544,72258.946,7326.812,2396.784,835424.1639999999
2015-07-25,43337.047,5121.474,164233.897,181925.711,10678.784,2862.708,6467.432,60357.138,85.233,129570.231,31178.08,31473.841,10058.409,67238.557,7522.3005,2399.3775,754510.2199999999
2015-07-26,42370.755,1950.237,164087.045,177743.633,9928.773,2548.25,5810.38,57076.244,84.074,89461.155,31249.272,31479.598,10061.402,65069.205,7733.3065,2425.4205,699078.75
2015-07-27,59556.394,5624.998,164002.569,200394.745,10709.576,3899.53,6881.187,105491.773,84.721,96838.205,31193.69,32075.175,9776.534,71065.362,7672.5975,2378.5465,807645.603
2015-07-28,65316.029,7735.412,163693.224,210103.45,10815.595,3504.462,7297.422,118539.793,64.621,77658.525,31006.685,31357.8,9904.276,71671.576,7003.27,2043.511,817715.6510000002
2015-07-29,67067.015,8557.214,161666.887,217597.422,10978.688,3676.002,6518.324,126582.41,53.439,90792.549,29866.563,29847.691,9706.134,71467.478,7055.6835,2052.2745,843485.774
2015-07-30,50985.188,3505.878,161952.066,214118.281,11357.942,3043.745,6403.154,92843.575,74.486,151331.339,26750.623,30482.963,9955.91,72516.688,7299.171,2190.003,844811.012
2015-07-31,56937.129,4523.999,161571.113,205912.096,11203.12,3170.72,7153.316,78047.062,56.333,139332.261,23079.088,25200.316,10324.974,73773.882,7264.884,2224.402,809774.695
2015-08-01,54975.904,4375.735,161513.562,184436.433,10799.681,2599.885,6851.944,64050.416,71.802,88522.58,29614.937,28057.76,10320.728,67050.088,7276.823,2121.612,722639.8899999999
2015-08-02,49392.085,5645.24,161604.81,134452.099,10646.729,2160.347,5906.039,53652.322,41.22,115508.06,30297.267,29155.715,10036.925,63529.663,7440.619,2180.497,681649.6359999999
2015-08-03,63895.422,5657.989,160794.264,195028.328,11072.711,3462.402,6519.932,101700.988,33.488,105235.837,25437.614,16236.175,9735.264,66343.473,6955.1785,1652.6795,779761.7450000001
2015-08-04,72511.985,9575.681,160214.639,214694.74,10677.491,3573.334,6628.003,116720.523,46.301,54777.518,30171.738,23674.702,9724.07,65945.532,7271.6715,2330.1645,788538.093
2015-08-05,79055.377,5761.46,160189.386,209614.774,10477.323,3947.235,7525.618,95762.561,89.177,81734.153,29897.985,27335.078,9770.015,65193.505,7525.8255,2447.1165,796326.589
2015-08-06,78071.725,5058.563,160128.625,198629.542,11086.495,3750.291,6406.513,136284.334,98.003,63233.504,26949.088,17746.771,10024.566,66518.363,7318.6475,2425.5645,793730.5949999999
2015-08-07,74606.995,6419.496,159923.357,186281.693,11349.049,3888.601,6931.634,121880.64,96.886,99966.665,23523.272,4945.436,10140.132,67443.626,7224.306,2549.022,787170.81
2015-08-08,61930.087,2806.471,160396.435,163288.461,10980.562,3182.506,6286.279,70577.096,88.486,130487.634,17167.825,3503.584,10772.549,63889.071,7731.226,2587.039,715675.311
2015-08-09,47598.068,5092.469,160770.317,134167.752,10387.559,2713.162,5439.319,67988.993,86.538,144708.404,24139.784,6501.005,10547.46,62007.418,7626.855,2584.809,692359.912
2015-08-10,60060.22,5557.042,160576.64,188326.96,11126.325,4550.219,6488.013,114604.993,28.681,67168.599,27668.267,15183.86,10529.333,66761.475,7426.614,2512.315,748576.5779999997
2015-08-11,57988.161,7463.435,159383.64,203957.377,11235.117,4381.093,6241.698,113239.89,36.187,75599.673,26692.25,14990.298,10103.723,67940.216,7617.9775,2549.4805,769420.2159999999
2015-08-12,53411.92,3144.502,157295.706,208121.398,11262.273,4342.589,6099.613,111403.784,58.056,87598.675,24658.495,10664.765,10389.867,67607.694,7310.2365,2201.6295,765571.203
2015-08-13,41546.322,1981.846,157726.976,156569.552,11434.739,4779.745,6766.306,66519.688,55.947,200828.281,29378.887,22729.266,10705.51,66521.541,7524.466,2304.765,787373.8369999999
2015-08-14,43814.673,4873.045,158354.159,160970.534,10890.221,3808.347,7020.286,70421.729,37.915,112164.395,27657.391,25504.725,10748.258,67239.575,7734.482,2521.088,713760.8229999999
2015-08-15,41613.39,5290.119,158326.393,141688.791,9999.658,2722.922,5752.727,59653.678,84.545,78724.265,25772.031,22860.009,10804.666,63676.767,7715.728,2406.964,637092.6529999999
2015-08-16,41399.785,6058.424,158379.013,144537.429,9389.25,2509.574,5484.459,65370.275,86.509,50065.976,26120.507,24058.59,10718.904,61654.383,7839.7435,2505.0605,616177.8820000001
2015-08-17,47650.717,6750.295,158502.338,186278.396,10501.104,3219.97,6983.248,86518.412,68.982,70080.874,27466.622,24375.603,10307.516,65199.553,7556.4135,2314.9265,713774.9699999999
2015-08-18,43003.561,1512.991,159207.015,192133.106,10342.917,3444.035,7030.325,76438.425,51.727,90286.226,27559.399,27144.666,10207.171,66763.364,7244.353,2143.852,724513.1329999998
2015-08-19,51932.083,14356.301,159797.362,197815.927,10425.784,3345.085,7363.356,73562.225,42.559,65135.759,28075.237,26275.93,10446.446,68285.822,7014.814,2156.432,726031.122
2015-08-20,56374.414,14114.409,159822.059,207980.97,10447.653,3075.713,7107.023,79127.772,34.842,64491.691,29049.362,26377.861,10604.618,68529.235,7365.471,2281.941,746785.034
2015-08-21,60809.05,7704.255,159783.802,212186.183,10497.429,3117.563,6884.683,90636.184,72.265,74582.88,25911.356,19529.141,10373.724,68293.384,7355.274,2335.458,760072.631
2015-08-22,39272.076,4445.003,159894.275,180814.094,10075.621,3483.805,5934.31,60895.104,87.863,106939.545,25558.804,20597.82,10460.33,64126.855,7453.2575,2370.5975,702409.3599999999
2015-08-23,33837.389,10227.841,160074.448,56262.547,9586.62,2696.782,5483.081,43366.137,85.224,226614.355,27304.198,18379.627,10085.537,54931.737,6853.951,2332.179,668121.6529999999
2015-08-24,42000.071,9028.507,160167.6,126256.379,10150.073,3336.143,6799.786,69822.521,67.487,189272.913,27541.461,15978.962,10215.643,64631.583,7046.1075,2337.5865,744652.823
2015-08-25,49386.314,5084.408,161167.812,189449.139,10266.751,3142.629,7020.688,93789.545,45.874,80543.028,30854.568,26296.334,10470.628,70236.814,7379.0155,2340.0695,747473.6170000001
2015-08-26,43442.153,4172.295,160998.988,172637.336,9848.514,3808.877,7052.091,69090.447,56.884,155740.931,29063.224,27288.493,10576.595,68206.251,7405.7805,2454.1915,771843.0510000001
2015-08-27,44184.129,11470.673,160743.804,177098.733,10057.954,3876.484,7222.681,74131.851,66.342,156673.751,28766.198,24209.887,10246.01,66902.139,7268.7565,2253.1895,785172.5819999999
2015-08-28,59410.025,12991.779,160635.108,199487.251,10262.584,3671.955,7560.264,93735.452,66.451,83963.914,29303.464,25699.777,10259.16,69385.362,6702.043,1625.915,774760.5040000001
2015-08-29,39895.33,2479.122,161252.68,163558.954,10347.635,2907.342,7235.614,70098.035,71.364,135300.776,26970.812,17165.775,9466.551,64697.81,6644.6635,1598.7725,719691.236
2015-08-30,41148.45,3827.921,161801.313,154929.831,10007.67,2741.537,6201.55,56220.798,30.003,141974.255,24107.977,9776.049,9356.351,61883.288,6696.9625,1689.3625,692393.3180000001
2015-08-31,69501.819,9536.927,163246.28,200855.21,10263.512,3741.211,8041.068,135938.508,29.851,89418.59,19220.987,5379.824,9354.832,67979.152,7071.7975,2194.7765,801774.3450000001
2015-09-01,63242.717,2355.251,164358.828,205261.632,10436.294,3229.758,8094.331,100632.945,36.65,105477.216,24836.081,15950.141,9259.018,68683.181,7550.7615,2590.1535,791994.9580000001
2015-09-02,56832.558,2226.731,164408.863,204660.046,10312.982,3126.333,7566.124,87541.904,63.585,103758.437,24908.326,18102.667,9691.131,71982.55,7079.058,2623.826,774885.121
2015-09-03,53985.876,774.878,165121.439,187322.625,10274.432,2963.67,7552.295,75214.381,64.43,138018.857,24529.11,15425.677,9152.575,73977.358,6918.9265,2615.6565,773912.1859999999
2015-09-04,51688.609,2590.107,165401.497,175371.668,10214.151,2904.285,7504.032,74088.999,39.892,128496.538,21896.427,13439.736,9515.059,74917.497,7379.6755,2639.5685,748087.741
2015-09-05,52422.503,3494.451,165754.373,156551.242,9948.826,2315.488,6605.272,57121.871,51.884,115330.275,20031.924,4237.081,9636.297,70111.641,7413.192,2564.482,683590.802
2015-09-06,41434.181,1196.894,165642.685,149946.887,9696.156,1926.76,6247.659,62593.347,25.974,86008.707,21335.818,11709.887,9519.113,65929.251,7768.513,2528.769,643510.601
2015-09-07,63563.006,2466.99,165627.338,181189.836,10241.374,3050.943,8059.178,95280.081,31.785,71011.117,19107.1,10434.348,8925.22,73431.332,7331.835,2529.675,722281.158
2015-09-08,61953.971,3348.06,165808.144,198548.338,10075.878,2632.473,7109.799,96181.808,25.052,28883.197,26204.234,19876.505,10061.771,75926.786,7262.8555,2560.4545,716459.326
2015-09-09,64345.258,3472.912,165611.137,201235.449,10161.772,2903.136,8065.409,95826.879,27.219,53006.03,24626.325,16663.025,10279.341,75918.828,7339.206,2586.015,742067.941
